ID,Date,IngredientName,Stock
1174,2020-12-24 23:04:42.082296,tomato,84
1175,2020-12-24 23:04:42.082296,egg,6
1176,2020-12-24 23:04:42.082296,beef,133
1177,2020-12-23 23:04:42.082296,chicken,115
1178,2020-12-23 23:04:42.082296,bread,142
1179,2020-12-23 23:04:42.082296,lettuce,220
1180,2020-12-23 23:04:42.082296,potato,15
1181,2020-12-23 23:04:42.082296,carotte,72
1182,2020-12-23 23:04:42.082296,rice,189
1183,2020-12-23 23:04:42.082296,pork,182
1184,2020-12-23 23:04:42.082296,mushroom,230
1185,2020-12-23 23:04:42.082296,tomato,110
1186,2020-12-23 23:04:42.082296,egg,66
1187,2020-12-23 23:04:42.082296,beef,22
1188,2020-12-22 23:04:42.082296,chicken,192
1189,2020-12-22 23:04:42.082296,bread,32
1190,2020-12-22 23:04:42.082296,lettuce,211
1191,2020-12-22 23:04:42.082296,potato,92
1192,2020-12-22 23:04:42.082296,carotte,127
1193,2020-12-22 23:04:42.082296,rice,253
1194,2020-12-22 23:04:42.082296,pork,69
1195,2020-12-22 23:04:42.082296,mushroom,225
1196,2020-12-22 23:04:42.082296,tomato,5
1197,2020-12-22 23:04:42.082296,egg,163
1198,2020-12-22 23:04:42.082296,beef,141
1199,2020-12-21 23:04:42.082296,chicken,126
1200,2020-12-21 23:04:42.082296,bread,182
1201,2020-12-21 23:04:42.082296,lettuce,228
1202,2020-12-21 23:04:42.082296,potato,227
1203,2020-12-21 23:04:42.082296,carotte,111
1204,2020-12-21 23:04:42.082296,rice,43
1205,2020-12-21 23:04:42.082296,pork,124
1206,2020-12-21 23:04:42.082296,mushroom,130
1207,2020-12-21 23:04:42.082296,tomato,90
1208,2020-12-21 23:04:42.082296,egg,251
1209,2020-12-21 23:04:42.082296,beef,24
1210,2020-12-20 23:04:42.082296,chicken,286
1211,2020-12-20 23:04:42.082296,bread,224
1212,2020-12-20 23:04:42.082296,lettuce,211
1213,2020-12-20 23:04:42.082296,potato,278
1214,2020-12-20 23:04:42.082296,carotte,270
1215,2020-12-20 23:04:42.082296,rice,297
1216,2020-12-20 23:04:42.082296,pork,32
1217,2020-12-20 23:04:42.082296,mushroom,133
1218,2020-12-20 23:04:42.082296,tomato,98
1219,2020-12-20 23:04:42.082296,egg,204
1220,2020-12-20 23:04:42.082296,beef,46
1221,2020-12-19 23:04:42.082296,chicken,104
1222,2020-12-19 23:04:42.082296,bread,206
1223,2020-12-19 23:04:42.082296,lettuce,204
1224,2020-12-19 23:04:42.082296,potato,181
1225,2020-12-19 23:04:42.082296,carotte,163
1226,2020-12-19 23:04:42.082296,rice,20
1227,2020-12-19 23:04:42.082296,pork,263
1228,2020-12-19 23:04:42.082296,mushroom,300
1229,2020-12-19 23:04:42.082296,tomato,89
1230,2020-12-19 23:04:42.082296,egg,62
1231,2020-12-19 23:04:42.082296,beef,33
1232,2020-12-18 23:04:42.082296,chicken,203
1233,2020-12-18 23:04:42.082296,bread,102
1234,2020-12-18 23:04:42.082296,lettuce,119
1235,2020-12-18 23:04:42.082296,potato,231
1236,2020-12-18 23:04:42.082296,carotte,30
1237,2020-12-18 23:04:42.082296,rice,108
1238,2020-12-18 23:04:42.082296,pork,222
1239,2020-12-18 23:04:42.082296,mushroom,247
1240,2020-12-18 23:04:42.082296,tomato,63
1241,2020-12-18 23:04:42.082296,egg,298
1242,2020-12-18 23:04:42.082296,beef,194
1243,2020-12-17 23:04:42.082296,chicken,54
1244,2020-12-17 23:04:42.082296,bread,162
1245,2020-12-17 23:04:42.082296,lettuce,167
1246,2020-12-17 23:04:42.082296,potato,160
1247,2020-12-17 23:04:42.082296,carotte,203
1248,2020-12-17 23:04:42.082296,rice,27
1249,2020-12-17 23:04:42.082296,pork,224
1250,2020-12-17 23:04:42.082296,mushroom,222
1251,2020-12-17 23:04:42.082296,tomato,166
1252,2020-12-17 23:04:42.082296,egg,40
1253,2020-12-17 23:04:42.082296,beef,143
1254,2020-12-16 23:04:42.082296,chicken,271
1255,2020-12-16 23:04:42.082296,bread,146
1256,2020-12-16 23:04:42.082296,lettuce,194
1257,2020-12-16 23:04:42.082296,potato,175
1258,2020-12-16 23:04:42.082296,carotte,222
1259,2020-12-16 23:04:42.082296,rice,133
1260,2020-12-16 23:04:42.082296,pork,126
1261,2020-12-16 23:04:42.082296,mushroom,245
1262,2020-12-16 23:04:42.082296,tomato,201
1263,2020-12-16 23:04:42.082296,egg,244
1264,2020-12-16 23:04:42.082296,beef,13
1265,2020-12-15 23:04:42.082296,chicken,220
1266,2020-12-15 23:04:42.082296,bread,29
1267,2020-12-15 23:04:42.082296,lettuce,184
1268,2020-12-15 23:04:42.082296,potato,139
1269,2020-12-15 23:04:42.082296,carotte,300
1270,2020-12-15 23:04:42.082296,rice,44
1271,2020-12-15 23:04:42.082296,pork,136
1272,2020-12-15 23:04:42.082296,mushroom,189
1273,2020-12-15 23:04:42.082296,tomato,234
1274,2020-12-15 23:04:42.082296,egg,71
1275,2020-12-15 23:04:42.082296,beef,44
1276,2020-12-14 23:04:42.082296,chicken,278
1277,2020-12-14 23:04:42.082296,bread,149
1278,2020-12-14 23:04:42.082296,lettuce,178
1279,2020-12-14 23:04:42.082296,potato,135
1280,2020-12-14 23:04:42.082296,carotte,285
1281,2020-12-14 23:04:42.082296,rice,231
1282,2020-12-14 23:04:42.082296,pork,138
1283,2020-12-14 23:04:42.082296,mushroom,133
1284,2020-12-14 23:04:42.082296,tomato,126
1285,2020-12-14 23:04:42.082296,egg,112
1286,2020-12-14 23:04:42.082296,beef,103
1287,2020-12-13 23:04:42.082296,chicken,4
1288,2020-12-13 23:04:42.082296,bread,261
1289,2020-12-13 23:04:42.082296,lettuce,65
1290,2020-12-13 23:04:42.082296,potato,46
1291,2020-12-13 23:04:42.082296,carotte,271
1292,2020-12-13 23:04:42.082296,rice,91
1293,2020-12-13 23:04:42.082296,pork,23
1294,2020-12-13 23:04:42.082296,mushroom,102
1295,2020-12-13 23:04:42.082296,tomato,86
1296,2020-12-13 23:04:42.082296,egg,269
1297,2020-12-13 23:04:42.082296,beef,103
1298,2020-12-12 23:04:42.082296,chicken,23
1299,2020-12-12 23:04:42.082296,bread,52
1300,2020-12-12 23:04:42.082296,lettuce,264
1301,2020-12-12 23:04:42.082296,potato,55
1302,2020-12-12 23:04:42.082296,carotte,239
1303,2020-12-12 23:04:42.082296,rice,228
1304,2020-12-12 23:04:42.082296,pork,266
1305,2020-12-12 23:04:42.082296,mushroom,163
1306,2020-12-12 23:04:42.082296,tomato,57
1307,2020-12-12 23:04:42.082296,egg,202
1308,2020-12-12 23:04:42.082296,beef,34
1309,2020-12-11 23:04:42.082296,chicken,0
1310,2020-12-11 23:04:42.082296,bread,116
1311,2020-12-11 23:04:42.082296,lettuce,93
1312,2020-12-11 23:04:42.082296,potato,66
1313,2020-12-11 23:04:42.082296,carotte,218
1314,2020-12-11 23:04:42.082296,rice,91
1315,2020-12-11 23:04:42.082296,pork,97
1316,2020-12-11 23:04:42.082296,mushroom,54
1317,2020-12-11 23:04:42.082296,tomato,130
1318,2020-12-11 23:04:42.082296,egg,204
1319,2020-12-11 23:04:42.082296,beef,46
1320,2020-12-10 23:04:42.082296,chicken,171
1321,2020-12-10 23:04:42.082296,bread,216
1322,2020-12-10 23:04:42.082296,lettuce,139
1323,2020-12-10 23:04:42.082296,potato,45
1324,2020-12-10 23:04:42.082296,carotte,259
1325,2020-12-10 23:04:42.082296,rice,194
1326,2020-12-10 23:04:42.082296,pork,85
1327,2020-12-10 23:04:42.082296,mushroom,160
1328,2020-12-10 23:04:42.082296,tomato,164
1329,2020-12-10 23:04:42.082296,egg,181
1330,2020-12-10 23:04:42.082296,beef,4
1331,2020-12-09 23:04:42.082296,chicken,10
1332,2020-12-09 23:04:42.082296,bread,186
1333,2020-12-09 23:04:42.082296,lettuce,43
1334,2020-12-09 23:04:42.082296,potato,17
1335,2020-12-09 23:04:42.082296,carotte,105
1336,2020-12-09 23:04:42.082296,rice,300
1337,2020-12-09 23:04:42.082296,pork,85
1338,2020-12-09 23:04:42.082296,mushroom,134
1339,2020-12-09 23:04:42.082296,tomato,39
1340,2020-12-09 23:04:42.082296,egg,118
1341,2020-12-09 23:04:42.082296,beef,279
1342,2020-12-08 23:04:42.082296,chicken,169
1343,2020-12-08 23:04:42.082296,bread,245
1344,2020-12-08 23:04:42.082296,lettuce,243
1345,2020-12-08 23:04:42.082296,potato,100
1346,2020-12-08 23:04:42.082296,carotte,210
1347,2020-12-08 23:04:42.082296,rice,240
1348,2020-12-08 23:04:42.082296,pork,267
1349,2020-12-08 23:04:42.082296,mushroom,36
1350,2020-12-08 23:04:42.082296,tomato,249
1351,2020-12-08 23:04:42.082296,egg,79
1352,2020-12-08 23:04:42.082296,beef,145
1353,2020-12-07 23:04:42.082296,chicken,132
1354,2020-12-07 23:04:42.082296,bread,40
1355,2020-12-07 23:04:42.082296,lettuce,266
1356,2020-12-07 23:04:42.082296,potato,117
1357,2020-12-07 23:04:42.082296,carotte,71
1358,2020-12-07 23:04:42.082296,rice,208
1359,2020-12-07 23:04:42.082296,pork,105
1360,2020-12-07 23:04:42.082296,mushroom,239
1361,2020-12-07 23:04:42.082296,tomato,284
1362,2020-12-07 23:04:42.082296,egg,74
1363,2020-12-07 23:04:42.082296,beef,287
1364,2020-12-06 23:04:42.082296,chicken,273
1365,2020-12-06 23:04:42.082296,bread,49
1366,2020-12-06 23:04:42.082296,lettuce,200
1367,2020-12-06 23:04:42.082296,potato,268
1368,2020-12-06 23:04:42.082296,carotte,205
1369,2020-12-06 23:04:42.082296,rice,211
1370,2020-12-06 23:04:42.082296,pork,291
1371,2020-12-06 23:04:42.082296,mushroom,20
1372,2020-12-06 23:04:42.082296,tomato,91
1373,2020-12-06 23:04:42.082296,egg,195
1374,2020-12-06 23:04:42.082296,beef,195
1375,2020-12-05 23:04:42.082296,chicken,126
1376,2020-12-05 23:04:42.082296,bread,209
1377,2020-12-05 23:04:42.082296,lettuce,135
1378,2020-12-05 23:04:42.082296,potato,257
1379,2020-12-05 23:04:42.082296,carotte,117
1380,2020-12-05 23:04:42.082296,rice,39
1381,2020-12-05 23:04:42.082296,pork,100
1382,2020-12-05 23:04:42.082296,mushroom,162
1383,2020-12-05 23:04:42.082296,tomato,268
1384,2020-12-05 23:04:42.082296,egg,215
1385,2020-12-05 23:04:42.082296,beef,185
1386,2020-12-04 23:04:42.082296,chicken,199
1387,2020-12-04 23:04:42.082296,bread,201
1388,2020-12-04 23:04:42.082296,lettuce,139
1389,2020-12-04 23:04:42.082296,potato,46
1390,2020-12-04 23:04:42.082296,carotte,164
1391,2020-12-04 23:04:42.082296,rice,215
1392,2020-12-04 23:04:42.082296,pork,143
1393,2020-12-04 23:04:42.082296,mushroom,180
1394,2020-12-04 23:04:42.082296,tomato,289
1395,2020-12-04 23:04:42.082296,egg,121
1396,2020-12-04 23:04:42.082296,beef,116
1397,2020-12-03 23:04:42.082296,chicken,230
1398,2020-12-03 23:04:42.082296,bread,29
1399,2020-12-03 23:04:42.082296,lettuce,220
1400,2020-12-03 23:04:42.082296,potato,146
1401,2020-12-03 23:04:42.082296,carotte,173
1402,2020-12-03 23:04:42.082296,rice,252
1403,2020-12-03 23:04:42.082296,pork,89
1404,2020-12-03 23:04:42.082296,mushroom,244
1405,2020-12-03 23:04:42.082296,tomato,284
1406,2020-12-03 23:04:42.082296,egg,57
1407,2020-12-03 23:04:42.082296,beef,196
1408,2020-12-02 23:04:42.082296,chicken,128
1409,2020-12-02 23:04:42.082296,bread,126
1410,2020-12-02 23:04:42.082296,lettuce,243
1411,2020-12-02 23:04:42.082296,potato,208
1412,2020-12-02 23:04:42.082296,carotte,141
1413,2020-12-02 23:04:42.082296,rice,167
1414,2020-12-02 23:04:42.082296,pork,87
1415,2020-12-02 23:04:42.082296,mushroom,151
1416,2020-12-02 23:04:42.082296,tomato,95
1417,2020-12-02 23:04:42.082296,egg,177
1418,2020-12-02 23:04:42.082296,beef,100
1419,2020-12-01 23:04:42.082296,chicken,253
1420,2020-12-01 23:04:42.082296,bread,194
1421,2020-12-01 23:04:42.082296,lettuce,37
1422,2020-12-01 23:04:42.082296,potato,191
1423,2020-12-01 23:04:42.082296,carotte,8
1424,2020-12-01 23:04:42.082296,rice,187
1425,2020-12-01 23:04:42.082296,pork,113
1426,2020-12-01 23:04:42.082296,mushroom,95
1427,2020-12-01 23:04:42.082296,tomato,221
1428,2020-12-01 23:04:42.082296,egg,63
1429,2020-12-01 23:04:42.082296,beef,41
1430,2020-11-30 23:04:42.082296,chicken,253
1431,2020-11-30 23:04:42.082296,bread,200
1432,2020-11-30 23:04:42.082296,lettuce,80
1433,2020-11-30 23:04:42.082296,potato,190
1434,2020-11-30 23:04:42.082296,carotte,8
1435,2020-11-30 23:04:42.082296,rice,280
1436,2020-11-30 23:04:42.082296,pork,232
1437,2020-11-30 23:04:42.082296,mushroom,219
1438,2020-11-30 23:04:42.082296,tomato,175
1439,2020-11-30 23:04:42.082296,egg,121
1440,2020-11-30 23:04:42.082296,beef,115
1441,2020-11-29 23:04:42.082296,chicken,129
1442,2020-11-29 23:04:42.082296,bread,120
1443,2020-11-29 23:04:42.082296,lettuce,100
1444,2020-11-29 23:04:42.082296,potato,203
1445,2020-11-29 23:04:42.082296,carotte,292
1446,2020-11-29 23:04:42.082296,rice,281
1447,2020-11-29 23:04:42.082296,pork,100
1448,2020-11-29 23:04:42.082296,mushroom,88
1449,2020-11-29 23:04:42.082296,tomato,196
1450,2020-11-29 23:04:42.082296,egg,282
1451,2020-11-29 23:04:42.082296,beef,69
1452,2020-11-28 23:04:42.082296,chicken,251
1453,2020-11-28 23:04:42.082296,bread,230
1454,2020-11-28 23:04:42.082296,lettuce,185
1455,2020-11-28 23:04:42.082296,potato,256
1456,2020-11-28 23:04:42.082296,carotte,253
1457,2020-11-28 23:04:42.082296,rice,62
1458,2020-11-28 23:04:42.082296,pork,210
1459,2020-11-28 23:04:42.082296,mushroom,191
1460,2020-11-28 23:04:42.082296,tomato,33
1461,2020-11-28 23:04:42.082296,egg,102
1462,2020-11-28 23:04:42.082296,beef,197
1463,2020-11-27 23:04:42.082296,chicken,46
1464,2020-11-27 23:04:42.082296,bread,36
1465,2020-11-27 23:04:42.082296,lettuce,110
1466,2020-11-27 23:04:42.082296,potato,285
1467,2020-11-27 23:04:42.082296,carotte,261
1468,2020-11-27 23:04:42.082296,rice,128
1469,2020-11-27 23:04:42.082296,pork,48
1470,2020-11-27 23:04:42.082296,mushroom,261
1471,2020-11-27 23:04:42.082296,tomato,228
1472,2020-11-27 23:04:42.082296,egg,52
1473,2020-11-27 23:04:42.082296,beef,68
1474,2020-11-26 23:04:42.082296,chicken,189
1475,2020-11-26 23:04:42.082296,bread,39
1476,2020-11-26 23:04:42.082296,lettuce,63
1477,2020-11-26 23:04:42.082296,potato,16
1478,2020-11-26 23:04:42.082296,carotte,209
1479,2020-11-26 23:04:42.082296,rice,164
1480,2020-11-26 23:04:42.082296,pork,225
1481,2020-11-26 23:04:42.082296,mushroom,225
1482,2020-11-26 23:04:42.082296,tomato,277
1483,2020-11-26 23:04:42.082296,egg,271
1484,2020-11-26 23:04:42.082296,beef,214
1485,2020-11-25 23:04:42.082296,chicken,210
1486,2020-11-25 23:04:42.082296,bread,141
1487,2020-11-25 23:04:42.082296,lettuce,49
1488,2020-11-25 23:04:42.082296,potato,138
1489,2020-11-25 23:04:42.082296,carotte,115
1490,2020-11-25 23:04:42.082296,rice,151
1491,2020-11-25 23:04:42.082296,pork,74
1492,2020-11-25 23:04:42.082296,mushroom,282
1493,2020-11-25 23:04:42.082296,tomato,203
1494,2020-11-25 23:04:42.082296,egg,254
1495,2020-11-25 23:04:42.082296,beef,97
1496,2020-11-24 23:04:42.082296,chicken,300
1497,2020-11-24 23:04:42.082296,bread,269
1498,2020-11-24 23:04:42.082296,lettuce,149
1499,2020-11-24 23:04:42.082296,potato,294
1500,2020-11-24 23:04:42.082296,carotte,32
1501,2020-11-24 23:04:42.082296,rice,6
1502,2020-11-24 23:04:42.082296,pork,117
1503,2020-11-24 23:04:42.082296,mushroom,89
1504,2020-11-24 23:04:42.082296,tomato,126
1505,2020-11-24 23:04:42.082296,egg,167
1506,2020-11-24 23:04:42.082296,beef,97
1507,2020-11-23 23:04:42.082296,chicken,252
1508,2020-11-23 23:04:42.082296,bread,173
1509,2020-11-23 23:04:42.082296,lettuce,254
1510,2020-11-23 23:04:42.082296,potato,177
1511,2020-11-23 23:04:42.082296,carotte,119
1512,2020-11-23 23:04:42.082296,rice,298
1513,2020-11-23 23:04:42.082296,pork,35
1514,2020-11-23 23:04:42.082296,mushroom,163
1515,2020-11-23 23:04:42.082296,tomato,283
1516,2020-11-23 23:04:42.082296,egg,208
1517,2020-11-23 23:04:42.082296,beef,53
1518,2020-11-22 23:04:42.082296,chicken,79
1519,2020-11-22 23:04:42.082296,bread,27
1520,2020-11-22 23:04:42.082296,lettuce,286
1521,2020-11-22 23:04:42.082296,potato,246
1522,2020-11-22 23:04:42.082296,carotte,49
1523,2020-11-22 23:04:42.082296,rice,246
1524,2020-11-22 23:04:42.082296,pork,145
1525,2020-11-22 23:04:42.082296,mushroom,37
1526,2020-11-22 23:04:42.082296,tomato,225
1527,2020-11-22 23:04:42.082296,egg,125
1528,2020-11-22 23:04:42.082296,beef,115
1529,2020-11-21 23:04:42.082296,chicken,53
1530,2020-11-21 23:04:42.082296,bread,223
1531,2020-11-21 23:04:42.082296,lettuce,91
1532,2020-11-21 23:04:42.082296,potato,253
1533,2020-11-21 23:04:42.082296,carotte,194
1534,2020-11-21 23:04:42.082296,rice,224
1535,2020-11-21 23:04:42.082296,pork,207
1536,2020-11-21 23:04:42.082296,mushroom,281
1537,2020-11-21 23:04:42.082296,tomato,192
1538,2020-11-21 23:04:42.082296,egg,124
1539,2020-11-21 23:04:42.082296,beef,156
1540,2020-11-20 23:04:42.082296,chicken,286
1541,2020-11-20 23:04:42.082296,bread,182
1542,2020-11-20 23:04:42.082296,lettuce,253
1543,2020-11-20 23:04:42.082296,potato,16
1544,2020-11-20 23:04:42.082296,carotte,182
1545,2020-11-20 23:04:42.082296,rice,59
1546,2020-11-20 23:04:42.082296,pork,89
1547,2020-11-20 23:04:42.082296,mushroom,132
1548,2020-11-20 23:04:42.082296,tomato,209
1549,2020-11-20 23:04:42.082296,egg,10
1550,2020-11-20 23:04:42.082296,beef,28
1551,2020-11-19 23:04:42.082296,chicken,176
1552,2020-11-19 23:04:42.082296,bread,241
1553,2020-11-19 23:04:42.082296,lettuce,242
1554,2020-11-19 23:04:42.082296,potato,69
1555,2020-11-19 23:04:42.082296,carotte,91
1556,2020-11-19 23:04:42.082296,rice,108
1557,2020-11-19 23:04:42.082296,pork,97
1558,2020-11-19 23:04:42.082296,mushroom,66
1559,2020-11-19 23:04:42.082296,tomato,81
1560,2020-11-19 23:04:42.082296,egg,109
1561,2020-11-19 23:04:42.082296,beef,53
1562,2020-11-18 23:04:42.082296,chicken,273
1563,2020-11-18 23:04:42.082296,bread,274
1564,2020-11-18 23:04:42.082296,lettuce,78
1565,2020-11-18 23:04:42.082296,potato,279
1566,2020-11-18 23:04:42.082296,carotte,163
1567,2020-11-18 23:04:42.082296,rice,262
1568,2020-11-18 23:04:42.082296,pork,217
1569,2020-11-18 23:04:42.082296,mushroom,142
1570,2020-11-18 23:04:42.082296,tomato,132
1571,2020-11-18 23:04:42.082296,egg,77
1572,2020-11-18 23:04:42.082296,beef,249
1573,2020-11-17 23:04:42.082296,chicken,189
1574,2020-11-17 23:04:42.082296,bread,224
1575,2020-11-17 23:04:42.082296,lettuce,224
1576,2020-11-17 23:04:42.082296,potato,252
1577,2020-11-17 23:04:42.082296,carotte,211
1578,2020-11-17 23:04:42.082296,rice,25
1579,2020-11-17 23:04:42.082296,pork,299
1580,2020-11-17 23:04:42.082296,mushroom,91
1581,2020-11-17 23:04:42.082296,tomato,133
1582,2020-11-17 23:04:42.082296,egg,123
1583,2020-11-17 23:04:42.082296,beef,229
1584,2020-11-16 23:04:42.082296,chicken,22
1585,2020-11-16 23:04:42.082296,bread,271
1586,2020-11-16 23:04:42.082296,lettuce,186
1587,2020-11-16 23:04:42.082296,potato,95
1588,2020-11-16 23:04:42.082296,carotte,29
1589,2020-11-16 23:04:42.082296,rice,292
1590,2020-11-16 23:04:42.082296,pork,9
1591,2020-11-16 23:04:42.082296,mushroom,115
1592,2020-11-16 23:04:42.082296,tomato,62
1593,2020-11-16 23:04:42.082296,egg,20
1594,2020-11-16 23:04:42.082296,beef,148
1595,2020-11-15 23:04:42.082296,chicken,65
1596,2020-11-15 23:04:42.082296,bread,163
1597,2020-11-15 23:04:42.082296,lettuce,183
1598,2020-11-15 23:04:42.082296,potato,57
1599,2020-11-15 23:04:42.082296,carotte,71
1600,2020-11-15 23:04:42.082296,rice,92
1601,2020-11-15 23:04:42.082296,pork,123
1602,2020-11-15 23:04:42.082296,mushroom,295
1603,2020-11-15 23:04:42.082296,tomato,69
1604,2020-11-15 23:04:42.082296,egg,50
1605,2020-11-15 23:04:42.082296,beef,160
1606,2020-11-14 23:04:42.082296,chicken,298
1607,2020-11-14 23:04:42.082296,bread,5
1608,2020-11-14 23:04:42.082296,lettuce,132
1609,2020-11-14 23:04:42.082296,potato,209
1610,2020-11-14 23:04:42.082296,carotte,114
1611,2020-11-14 23:04:42.082296,rice,243
1612,2020-11-14 23:04:42.082296,pork,218
1613,2020-11-14 23:04:42.082296,mushroom,167
1614,2020-11-14 23:04:42.082296,tomato,6
1615,2020-11-14 23:04:42.082296,egg,215
1616,2020-11-14 23:04:42.082296,beef,155
1617,2020-11-13 23:04:42.082296,chicken,56
1618,2020-11-13 23:04:42.082296,bread,229
1619,2020-11-13 23:04:42.082296,lettuce,156
1620,2020-11-13 23:04:42.082296,potato,40
1621,2020-11-13 23:04:42.082296,carotte,109
1622,2020-11-13 23:04:42.082296,rice,9
1623,2020-11-13 23:04:42.082296,pork,83
1624,2020-11-13 23:04:42.082296,mushroom,173
1625,2020-11-13 23:04:42.082296,tomato,63
1626,2020-11-13 23:04:42.082296,egg,203
1627,2020-11-13 23:04:42.082296,beef,149
1628,2020-11-12 23:04:42.082296,chicken,119
1629,2020-11-12 23:04:42.082296,bread,220
1630,2020-11-12 23:04:42.082296,lettuce,201
1631,2020-11-12 23:04:42.082296,potato,148
1632,2020-11-12 23:04:42.082296,carotte,146
1633,2020-11-12 23:04:42.082296,rice,287
1634,2020-11-12 23:04:42.082296,pork,136
1635,2020-11-12 23:04:42.082296,mushroom,278
1636,2020-11-12 23:04:42.082296,tomato,89
1637,2020-11-12 23:04:42.082296,egg,45
1638,2020-11-12 23:04:42.082296,beef,184
1639,2020-11-11 23:04:42.082296,chicken,235
1640,2020-11-11 23:04:42.082296,bread,175
1641,2020-11-11 23:04:42.082296,lettuce,157
1642,2020-11-11 23:04:42.082296,potato,280
1643,2020-11-11 23:04:42.082296,carotte,32
1644,2020-11-11 23:04:42.082296,rice,81
1645,2020-11-11 23:04:42.082296,pork,98
1646,2020-11-11 23:04:42.082296,mushroom,289
1647,2020-11-11 23:04:42.082296,tomato,287
1648,2020-11-11 23:04:42.082296,egg,103
1649,2020-11-11 23:04:42.082296,beef,227
1650,2020-11-10 23:04:42.082296,chicken,8
1651,2020-11-10 23:04:42.082296,bread,178
1652,2020-11-10 23:04:42.082296,lettuce,37
1653,2020-11-10 23:04:42.082296,potato,152
1654,2020-11-10 23:04:42.082296,carotte,12
1655,2020-11-10 23:04:42.082296,rice,93
1656,2020-11-10 23:04:42.082296,pork,124
1657,2020-11-10 23:04:42.082296,mushroom,300
1658,2020-11-10 23:04:42.082296,tomato,184
1659,2020-11-10 23:04:42.082296,egg,151
1660,2020-11-10 23:04:42.082296,beef,134
1661,2020-11-09 23:04:42.082296,chicken,265
1662,2020-11-09 23:04:42.082296,bread,201
1663,2020-11-09 23:04:42.082296,lettuce,295
1664,2020-11-09 23:04:42.082296,potato,126
1665,2020-11-09 23:04:42.082296,carotte,91
1666,2020-11-09 23:04:42.082296,rice,77
1667,2020-11-09 23:04:42.082296,pork,39
1668,2020-11-09 23:04:42.082296,mushroom,238
1669,2020-11-09 23:04:42.082296,tomato,46
1670,2020-11-09 23:04:42.082296,egg,27
1671,2020-11-09 23:04:42.082296,beef,144
1672,2020-11-08 23:04:42.082296,chicken,28
1673,2020-11-08 23:04:42.082296,bread,228
1674,2020-11-08 23:04:42.082296,lettuce,186
1675,2020-11-08 23:04:42.082296,potato,151
1676,2020-11-08 23:04:42.082296,carotte,258
1677,2020-11-08 23:04:42.082296,rice,237
1678,2020-11-08 23:04:42.082296,pork,15
1679,2020-11-08 23:04:42.082296,mushroom,27
1680,2020-11-08 23:04:42.082296,tomato,33
1681,2020-11-08 23:04:42.082296,egg,156
1682,2020-11-08 23:04:42.082296,beef,111
1683,2020-11-07 23:04:42.082296,chicken,132
1684,2020-11-07 23:04:42.082296,bread,203
1685,2020-11-07 23:04:42.082296,lettuce,87
1686,2020-11-07 23:04:42.082296,potato,114
1687,2020-11-07 23:04:42.082296,carotte,11
1688,2020-11-07 23:04:42.082296,rice,147
1689,2020-11-07 23:04:42.082296,pork,183
1690,2020-11-07 23:04:42.082296,mushroom,116
1691,2020-11-07 23:04:42.082296,tomato,257
1692,2020-11-07 23:04:42.082296,egg,221
1693,2020-11-07 23:04:42.082296,beef,101
1694,2020-11-06 23:04:42.082296,chicken,86
1695,2020-11-06 23:04:42.082296,bread,62
1696,2020-11-06 23:04:42.082296,lettuce,161
1697,2020-11-06 23:04:42.082296,potato,145
1698,2020-11-06 23:04:42.082296,carotte,297
1699,2020-11-06 23:04:42.082296,rice,60
1700,2020-11-06 23:04:42.082296,pork,10
1701,2020-11-06 23:04:42.082296,mushroom,144
1702,2020-11-06 23:04:42.082296,tomato,154
1703,2020-11-06 23:04:42.082296,egg,95
1704,2020-11-06 23:04:42.082296,beef,228
1705,2020-11-05 23:04:42.082296,chicken,238
1706,2020-11-05 23:04:42.082296,bread,81
1707,2020-11-05 23:04:42.082296,lettuce,242
1708,2020-11-05 23:04:42.082296,potato,48
1709,2020-11-05 23:04:42.082296,carotte,226
1710,2020-11-05 23:04:42.082296,rice,57
1711,2020-11-05 23:04:42.082296,pork,212
1712,2020-11-05 23:04:42.082296,mushroom,6
1713,2020-11-05 23:04:42.082296,tomato,169
1714,2020-11-05 23:04:42.082296,egg,201
1715,2020-11-05 23:04:42.082296,beef,102
1716,2020-11-04 23:04:42.082296,chicken,277
1717,2020-11-04 23:04:42.082296,bread,261
1718,2020-11-04 23:04:42.082296,lettuce,281
1719,2020-11-04 23:04:42.082296,potato,202
1720,2020-11-04 23:04:42.082296,carotte,279
1721,2020-11-04 23:04:42.082296,rice,26
1722,2020-11-04 23:04:42.082296,pork,225
1723,2020-11-04 23:04:42.082296,mushroom,263
1724,2020-11-04 23:04:42.082296,tomato,194
1725,2020-11-04 23:04:42.082296,egg,123
1726,2020-11-04 23:04:42.082296,beef,52
1727,2020-11-03 23:04:42.082296,chicken,233
1728,2020-11-03 23:04:42.082296,bread,51
1729,2020-11-03 23:04:42.082296,lettuce,79
1730,2020-11-03 23:04:42.082296,potato,187
1731,2020-11-03 23:04:42.082296,carotte,99
1732,2020-11-03 23:04:42.082296,rice,238
1733,2020-11-03 23:04:42.082296,pork,68
1734,2020-11-03 23:04:42.082296,mushroom,247
1735,2020-11-03 23:04:42.082296,tomato,291
1736,2020-11-03 23:04:42.082296,egg,5
1737,2020-11-03 23:04:42.082296,beef,104
1738,2020-11-02 23:04:42.082296,chicken,98
1739,2020-11-02 23:04:42.082296,bread,139
1740,2020-11-02 23:04:42.082296,lettuce,167
